REF_AREA,Reference area,AGE,Age,TIME_PERIOD,OBS_VALUE,OBS_STATUS,Observation status,fertility_rate
SVK,Slovak Republic,_T,Total,2012,1.34,A,Normal value,1.34
KOR,Korea,Y45T49,From 45 to 49 years,2012,0.001,A,Normal value,0.001
MEX,Mexico,_T,Total,2012,2.4,E,Estimated value,2.4
ISL,Iceland,Y30T34,From 30 to 34 years,2012,0.58618,A,Normal value,0.58618
KOR,Korea,_T,Total,2012,1.297,A,Normal value,1.297
MEX,Mexico,Y30T34,From 30 to 34 years,2012,0.4144300000000001,A,Normal value,0.4144300000000001
MEX,Mexico,Y35T39,From 35 to 39 years,2012,0.21515,A,Normal value,0.21515
DNK,Denmark,Y30T34,From 30 to 34 years,2012,0.62272,A,Normal value,0.62272
ITA,Italy,Y30T34,From 30 to 34 years,2012,0.47721,A,Normal value,0.47721
ESP,Spain,Y20T24,From 20 to 24 years,2012,0.14541,A,Normal value,0.14541
EST,Estonia,Y45T49,From 45 to 49 years,2012,0.00254,A,Normal value,0.00254
AUT,Austria,Y40T44,From 40 to 44 years,2012,0.046,A,Normal value,0.046
HUN,Hungary,Y25T29,From 25 to 29 years,2012,0.3892899999999999,A,Normal value,0.3892899999999999
CHE,Switzerland,Y35T39,From 35 to 39 years,2012,0.32243,A,Normal value,0.32243
LUX,Luxembourg,Y35T39,From 35 to 39 years,2012,0.29959,A,Normal value,0.29959
AUS,Australia,_T,Total,2012,1.929,A,Normal value,1.929
CHE,Switzerland,_T,Total,2012,1.52,A,Normal value,1.52
MLT,Malta,Y40T44,From 40 to 44 years,2012,0.03868,A,Normal value,0.03868
SRB,Serbia,Y30T34,From 30 to 34 years,2012,0.38681,A,Normal value,0.38681
BGR,Bulgaria,Y40T44,From 40 to 44 years,2012,0.0221,A,Normal value,0.0221
CZE,Czechia,Y45T49,From 45 to 49 years,2012,0.00147,A,Normal value,0.00147
CRI,Costa Rica,_T,Total,2012,1.84024886169153,A,Normal value,1.84024886169153
DNK,Denmark,_T,Total,2012,1.73,A,Normal value,1.73
MKD,North Macedonia,Y40T44,From 40 to 44 years,2012,0.02047,A,Normal value,0.02047
HRV,Croatia,Y45T49,From 45 to 49 years,2012,0.002,A,Normal value,0.002
MLT,Malta,Y45T49,From 45 to 49 years,2012,0.00122,A,Normal value,0.00122
LUX,Luxembourg,Y40T44,From 40 to 44 years,2012,0.06419,A,Normal value,0.06419
POL,Poland,Y45T49,From 45 to 49 years,2012,0.00129,A,Normal value,0.00129
SRB,Serbia,Y40T44,From 40 to 44 years,2012,0.02978,A,Normal value,0.02978
DEU,Germany,Y40T44,From 40 to 44 years,2012,0.04794,A,Normal value,0.04794
SWE,Sweden,Y40T44,From 40 to 44 years,2012,0.06973,A,Normal value,0.06973
CHE,Switzerland,Y40T44,From 40 to 44 years,2012,0.06339,A,Normal value,0.06339
DNK,Denmark,Y45T49,From 45 to 49 years,2012,0.00293,A,Normal value,0.00293
EST,Estonia,Y25T29,From 25 to 29 years,2012,0.49009,A,Normal value,0.49009
GBR,United Kingdom,Y45T49,From 45 to 49 years,2012,0.00423,A,Normal value,0.00423
LTU,Lithuania,Y25T29,From 25 to 29 years,2012,0.58654,A,Normal value,0.58654
LTU,Lithuania,Y40T44,From 40 to 44 years,2012,0.0334,A,Normal value,0.0334
NLD,Netherlands,Y40T44,From 40 to 44 years,2012,0.05663,A,Normal value,0.05663
AUS,Australia,Y45T49,From 45 to 49 years,2012,0.005,A,Normal value,0.005
HRV,Croatia,Y40T44,From 40 to 44 years,2012,0.03759,A,Normal value,0.03759
FRA,France,Y40T44,From 40 to 44 years,2012,0.06528,A,Normal value,0.06528
ITA,Italy,Y45T49,From 45 to 49 years,2012,0.00535,A,Normal value,0.00535
DNK,Denmark,Y35T39,From 35 to 39 years,2012,0.28067,A,Normal value,0.28067
LTU,Lithuania,_T,Total,2012,1.6,A,Normal value,1.6
POL,Poland,Y20T24,From 20 to 24 years,2012,0.25205,A,Normal value,0.25205
MLT,Malta,Y15T19,From 15 to 19 years,2012,0.0808,A,Normal value,0.0808
SVK,Slovak Republic,Y15T19,From 15 to 19 years,2012,0.10388,A,Normal value,0.10388
GRC,Greece,Y30T34,From 30 to 34 years,2012,0.4574,A,Normal value,0.4574
MEX,Mexico,Y45T49,From 45 to 49 years,2012,0.00595,A,Normal value,0.00595
GRC,Greece,Y35T39,From 35 to 39 years,2012,0.2379,A,Normal value,0.2379
SVN,Slovenia,Y25T29,From 25 to 29 years,2012,0.54868,A,Normal value,0.54868
ESP,Spain,Y45T49,From 45 to 49 years,2012,0.00453,A,Normal value,0.00453
AUT,Austria,Y45T49,From 45 to 49 years,2012,0.00247,A,Normal value,0.00247
AUS,Australia,Y25T29,From 25 to 29 years,2012,0.513,A,Normal value,0.513
AUT,Austria,Y25T29,From 25 to 29 years,2012,0.43708,A,Normal value,0.43708
LUX,Luxembourg,Y25T29,From 25 to 29 years,2012,0.40911,A,Normal value,0.40911
CHE,Switzerland,Y45T49,From 45 to 49 years,2012,0.0036,A,Normal value,0.0036
ITA,Italy,Y40T44,From 40 to 44 years,2012,0.07574,A,Normal value,0.07574
ROU,Romania,Y25T29,From 25 to 29 years,2012,0.45926,A,Normal value,0.45926
CAN,Canada,Y45T49,From 45 to 49 years,2012,0.0025,A,Normal value,0.0025
CYP,Cyprus,Y25T29,From 25 to 29 years,2012,0.44634,A,Normal value,0.44634
GRC,Greece,Y15T19,From 15 to 19 years,2012,0.04258,A,Normal value,0.04258
LVA,Latvia,Y25T29,From 25 to 29 years,2012,0.46233,A,Normal value,0.46233
NOR,Norway,Y25T29,From 25 to 29 years,2012,0.58905,A,Normal value,0.58905
FIN,Finland,Y45T49,From 45 to 49 years,2012,0.0035299999999999,A,Normal value,0.0035299999999999
CYP,Cyprus,_T,Total,2012,1.39,A,Normal value,1.39
GRC,Greece,Y45T49,From 45 to 49 years,2012,0.00741,A,Normal value,0.00741
MLT,Malta,Y30T34,From 30 to 34 years,2012,0.4675499999999999,A,Normal value,0.4675499999999999
CYP,Cyprus,Y40T44,From 40 to 44 years,2012,0.05101,A,Normal value,0.05101
JPN,Japan,Y40T44,From 40 to 44 years,2012,0.04488,A,Normal value,0.04488
CAN,Canada,Y40T44,From 40 to 44 years,2012,0.0535,A,Normal value,0.0535
FRA,France,Y45T49,From 45 to 49 years,2012,0.00363,A,Normal value,0.00363
DEU,Germany,Y45T49,From 45 to 49 years,2012,0.00205,A,Normal value,0.00205
EST,Estonia,Y40T44,From 40 to 44 years,2012,0.05566,A,Normal value,0.05566
HRV,Croatia,Y35T39,From 35 to 39 years,2012,0.19793,A,Normal value,0.19793
AUS,Australia,Y15T19,From 15 to 19 years,2012,0.0805,A,Normal value,0.0805
ESP,Spain,_T,Total,2012,1.32,A,Normal value,1.32
SRB,Serbia,Y35T39,From 35 to 39 years,2012,0.15952,A,Normal value,0.15952
AUT,Austria,Y35T39,From 35 to 39 years,2012,0.2323199999999999,A,Normal value,0.2323199999999999
FIN,Finland,Y25T29,From 25 to 29 years,2012,0.5522199999999999,A,Normal value,0.5522199999999999
DEU,Germany,Y25T29,From 25 to 29 years,2012,0.40032,A,Normal value,0.40032
EST,Estonia,Y35T39,From 35 to 39 years,2012,0.2310499999999999,A,Normal value,0.2310499999999999
GRC,Greece,_T,Total,2012,1.34,A,Normal value,1.34
FIN,Finland,Y30T34,From 30 to 34 years,2012,0.57989,A,Normal value,0.57989
KOR,Korea,Y25T29,From 25 to 29 years,2012,0.387,A,Normal value,0.387
ESP,Spain,Y30T34,From 30 to 34 years,2012,0.45779,A,Normal value,0.45779
SVN,Slovenia,Y35T39,From 35 to 39 years,2012,0.21686,A,Normal value,0.21686
PRT,Portugal,Y35T39,From 35 to 39 years,2012,0.21638,A,Normal value,0.21638
POL,Poland,Y35T39,From 35 to 39 years,2012,0.1504599999999999,A,Normal value,0.1504599999999999
GBR,United Kingdom,Y35T39,From 35 to 39 years,2012,0.31818,A,Normal value,0.31818
POL,Poland,Y40T44,From 40 to 44 years,2012,0.0302,A,Normal value,0.0302
IRL,Ireland,Y40T44,From 40 to 44 years,2012,0.11016,A,Normal value,0.11016
SVK,Slovak Republic,Y40T44,From 40 to 44 years,2012,0.02803,A,Normal value,0.02803
DEU,Germany,Y30T34,From 30 to 34 years,2012,0.4774099999999999,A,Normal value,0.4774099999999999
IRL,Ireland,Y35T39,From 35 to 39 years,2012,0.4849299999999999,A,Normal value,0.4849299999999999
CYP,Cyprus,Y35T39,From 35 to 39 years,2012,0.22472,A,Normal value,0.22472
LVA,Latvia,Y35T39,From 35 to 39 years,2012,0.18719,A,Normal value,0.18719
NLD,Netherlands,Y35T39,From 35 to 39 years,2012,0.32015,A,Normal value,0.32015
ESP,Spain,Y25T29,From 25 to 29 years,2012,0.28598,A,Normal value,0.28598
ISL,Iceland,Y25T29,From 25 to 29 years,2012,0.67023,A,Normal value,0.67023
CAN,Canada,Y25T29,From 25 to 29 years,2012,0.4819999999999999,A,Normal value,0.4819999999999999
NLD,Netherlands,Y30T34,From 30 to 34 years,2012,0.66943,A,Normal value,0.66943
IRL,Ireland,Y30T34,From 30 to 34 years,2012,0.64948,A,Normal value,0.64948
JPN,Japan,Y30T34,From 30 to 34 years,2012,0.47607,A,Normal value,0.47607
TUR,Türkiye,Y30T34,From 30 to 34 years,2012,0.4709,A,Normal value,0.4709
LUX,Luxembourg,_T,Total,2012,1.57,A,Normal value,1.57
NLD,Netherlands,Y20T24,From 20 to 24 years,2012,0.14602,A,Normal value,0.14602
CZE,Czechia,Y15T19,From 15 to 19 years,2012,0.05505,A,Normal value,0.05505
MEX,Mexico,Y20T24,From 20 to 24 years,2012,0.68967,A,Normal value,0.68967
MEX,Mexico,Y15T19,From 15 to 19 years,2012,0.4218799999999999,A,Normal value,0.4218799999999999
LVA,Latvia,Y45T49,From 45 to 49 years,2012,0.0015399999999999,A,Normal value,0.0015399999999999
ROU,Romania,Y15T19,From 15 to 19 years,2012,0.18583,A,Normal value,0.18583
PRT,Portugal,Y15T19,From 15 to 19 years,2012,0.05927,A,Normal value,0.05927
IRL,Ireland,_T,Total,2012,1.98,A,Normal value,1.98
SRB,Serbia,_T,Total,2012,1.45,A,Normal value,1.45
FRA,France,_T,Total,2012,2.01,A,Normal value,2.01
ESP,Spain,Y35T39,From 35 to 39 years,2012,0.31247,A,Normal value,0.31247
FIN,Finland,_T,Total,2012,1.8,A,Normal value,1.8
NOR,Norway,_T,Total,2012,1.85,A,Normal value,1.85
SWE,Sweden,_T,Total,2012,1.91,A,Normal value,1.91
MKD,North Macedonia,_T,Total,2012,1.51,A,Normal value,1.51
TUR,Türkiye,Y35T39,From 35 to 39 years,2012,0.2231399999999999,A,Normal value,0.2231399999999999
KOR,Korea,Y35T39,From 35 to 39 years,2012,0.195,A,Normal value,0.195
HRV,Croatia,_T,Total,2012,1.51,A,Normal value,1.51
GBR,United Kingdom,Y20T24,From 20 to 24 years,2012,0.34227,A,Normal value,0.34227
NLD,Netherlands,_T,Total,2012,1.72,A,Normal value,1.72
DEU,Germany,_T,Total,2012,1.41,A,Normal value,1.41
CAN,Canada,_T,Total,2012,1.63,A,Normal value,1.63
EST,Estonia,_T,Total,2012,1.56,A,Normal value,1.56
LTU,Lithuania,Y45T49,From 45 to 49 years,2012,0.00085,A,Normal value,0.00085
ISL,Iceland,_T,Total,2012,2.04,A,Normal value,2.04
NZL,New Zealand,_T,Total,2012,2.1,A,Normal value,2.1
ROU,Romania,_T,Total,2012,1.52,A,Normal value,1.52
GBR,United Kingdom,_T,Total,2012,1.48,A,Normal value,1.48
SVK,Slovak Republic,Y35T39,From 35 to 39 years,2012,0.16206,A,Normal value,0.16206
BGR,Bulgaria,Y35T39,From 35 to 39 years,2012,0.13726,A,Normal value,0.13726
CZE,Czechia,Y35T39,From 35 to 39 years,2012,0.19062,A,Normal value,0.19062
HUN,Hungary,Y15T19,From 15 to 19 years,2012,0.09396,A,Normal value,0.09396
FRA,France,Y30T34,From 30 to 34 years,2012,0.63083,A,Normal value,0.63083
SVN,Slovenia,Y15T19,From 15 to 19 years,2012,0.0221099999999999,A,Normal value,0.0221099999999999
GRC,Greece,Y40T44,From 40 to 44 years,2012,0.05128,A,Normal value,0.05128
JPN,Japan,Y45T49,From 45 to 49 years,2012,0.00118,A,Normal value,0.00118
IRL,Ireland,Y45T49,From 45 to 49 years,2012,0.00674,A,Normal value,0.00674
LUX,Luxembourg,Y45T49,From 45 to 49 years,2012,0.0036,A,Normal value,0.0036
TUR,Türkiye,Y25T29,From 25 to 29 years,2012,0.64158,A,Normal value,0.64158
FRA,France,Y25T29,From 25 to 29 years,2012,0.6536899999999999,A,Normal value,0.6536899999999999
SRB,Serbia,Y45T49,From 45 to 49 years,2012,0.00243,A,Normal value,0.00243
SVK,Slovak Republic,Y45T49,From 45 to 49 years,2012,0.0012599999999999,A,Normal value,0.0012599999999999
HUN,Hungary,_T,Total,2012,1.34,A,Normal value,1.34
AUT,Austria,_T,Total,2012,1.44,A,Normal value,1.44
MLT,Malta,_T,Total,2012,1.42,A,Normal value,1.42
LUX,Luxembourg,Y15T19,From 15 to 19 years,2012,0.03276,A,Normal value,0.03276
IRL,Ireland,Y15T19,From 15 to 19 years,2012,0.0591099999999999,A,Normal value,0.0591099999999999
DEU,Germany,Y15T19,From 15 to 19 years,2012,0.03977,A,Normal value,0.03977
ROU,Romania,Y20T24,From 20 to 24 years,2012,0.37427,A,Normal value,0.37427
NLD,Netherlands,Y45T49,From 45 to 49 years,2012,0.00284,A,Normal value,0.00284
SVN,Slovenia,Y45T49,From 45 to 49 years,2012,0.0018,A,Normal value,0.0018
CYP,Cyprus,Y45T49,From 45 to 49 years,2012,0.00631,A,Normal value,0.00631
PRT,Portugal,Y45T49,From 45 to 49 years,2012,0.0025299999999999,A,Normal value,0.0025299999999999
ISL,Iceland,Y45T49,From 45 to 49 years,2012,0.00227,A,Normal value,0.00227
BGR,Bulgaria,Y45T49,From 45 to 49 years,2012,0.00162,A,Normal value,0.00162
SWE,Sweden,Y45T49,From 45 to 49 years,2012,0.0042299999999999,A,Normal value,0.0042299999999999
CYP,Cyprus,Y20T24,From 20 to 24 years,2012,0.16628,A,Normal value,0.16628
NZL,New Zealand,Y30T34,From 30 to 34 years,2012,0.62275,A,Normal value,0.62275
NZL,New Zealand,Y20T24,From 20 to 24 years,2012,0.3662,A,Normal value,0.3662
AUS,Australia,Y20T24,From 20 to 24 years,2012,0.266,A,Normal value,0.266
EST,Estonia,Y20T24,From 20 to 24 years,2012,0.27937,A,Normal value,0.27937
HRV,Croatia,Y20T24,From 20 to 24 years,2012,0.26993,A,Normal value,0.26993
ISL,Iceland,Y20T24,From 20 to 24 years,2012,0.31675,A,Normal value,0.31675
JPN,Japan,Y20T24,From 20 to 24 years,2012,0.1563899999999999,A,Normal value,0.1563899999999999
CZE,Czechia,Y25T29,From 25 to 29 years,2012,0.4653,A,Normal value,0.4653
GBR,United Kingdom,Y15T19,From 15 to 19 years,2012,0.09672,A,Normal value,0.09672
FRA,France,Y15T19,From 15 to 19 years,2012,0.05409,A,Normal value,0.05409
CYP,Cyprus,Y15T19,From 15 to 19 years,2012,0.03077,A,Normal value,0.03077
LTU,Lithuania,Y15T19,From 15 to 19 years,2012,0.0684,A,Normal value,0.0684
MEX,Mexico,Y25T29,From 25 to 29 years,2012,0.59548,A,Normal value,0.59548
SVK,Slovak Republic,Y20T24,From 20 to 24 years,2012,0.24444,A,Normal value,0.24444
LVA,Latvia,Y40T44,From 40 to 44 years,2012,0.03791,A,Normal value,0.03791
ROU,Romania,Y35T39,From 35 to 39 years,2012,0.13505,A,Normal value,0.13505
CHE,Switzerland,Y20T24,From 20 to 24 years,2012,0.15117,A,Normal value,0.15117
AUT,Austria,Y20T24,From 20 to 24 years,2012,0.21744,A,Normal value,0.21744
SVN,Slovenia,Y20T24,From 20 to 24 years,2012,0.21312,A,Normal value,0.21312
NOR,Norway,Y20T24,From 20 to 24 years,2012,0.26293,A,Normal value,0.26293
MKD,North Macedonia,Y20T24,From 20 to 24 years,2012,0.35924,A,Normal value,0.35924
MLT,Malta,Y20T24,From 20 to 24 years,2012,0.1979899999999999,A,Normal value,0.1979899999999999
CAN,Canada,Y20T24,From 20 to 24 years,2012,0.2234999999999999,A,Normal value,0.2234999999999999
ROU,Romania,Y40T44,From 40 to 44 years,2012,0.02615,A,Normal value,0.02615
EST,Estonia,Y15T19,From 15 to 19 years,2012,0.0723299999999999,A,Normal value,0.0723299999999999
ESP,Spain,Y15T19,From 15 to 19 years,2012,0.0443299999999999,A,Normal value,0.0443299999999999
AUT,Austria,Y15T19,From 15 to 19 years,2012,0.0419299999999999,A,Normal value,0.0419299999999999
CHE,Switzerland,Y15T19,From 15 to 19 years,2012,0.01671,A,Normal value,0.01671
TUR,Türkiye,Y15T19,From 15 to 19 years,2012,0.14867,A,Normal value,0.14867
NLD,Netherlands,Y25T29,From 25 to 29 years,2012,0.49888,A,Normal value,0.49888
FRA,France,Y20T24,From 20 to 24 years,2012,0.29957,A,Normal value,0.29957
BGR,Bulgaria,Y20T24,From 20 to 24 years,2012,0.3490999999999999,A,Normal value,0.3490999999999999
HRV,Croatia,Y25T29,From 25 to 29 years,2012,0.49105,A,Normal value,0.49105
PRT,Portugal,Y20T24,From 20 to 24 years,2012,0.18749,A,Normal value,0.18749
DEU,Germany,Y20T24,From 20 to 24 years,2012,0.18317,A,Normal value,0.18317
HUN,Hungary,Y20T24,From 20 to 24 years,2012,0.20978,A,Normal value,0.20978
GRC,Greece,Y20T24,From 20 to 24 years,2012,0.16388,A,Normal value,0.16388
SWE,Sweden,Y20T24,From 20 to 24 years,2012,0.2381599999999999,A,Normal value,0.2381599999999999
CHE,Switzerland,Y30T34,From 30 to 34 years,2012,0.5648,A,Normal value,0.5648
POL,Poland,Y30T34,From 30 to 34 years,2012,0.35323,A,Normal value,0.35323
HRV,Croatia,Y15T19,From 15 to 19 years,2012,0.05794,A,Normal value,0.05794
NZL,New Zealand,Y35T39,From 35 to 39 years,2012,0.34757,A,Normal value,0.34757
SVN,Slovenia,Y30T34,From 30 to 34 years,2012,0.5394500000000001,A,Normal value,0.5394500000000001
SWE,Sweden,Y30T34,From 30 to 34 years,2012,0.66558,A,Normal value,0.66558
LUX,Luxembourg,Y30T34,From 30 to 34 years,2012,0.55967,A,Normal value,0.55967
CYP,Cyprus,Y30T34,From 30 to 34 years,2012,0.46555,A,Normal value,0.46555
IRL,Ireland,Y25T29,From 25 to 29 years,2012,0.4317999999999999,A,Normal value,0.4317999999999999
JPN,Japan,Y25T29,From 25 to 29 years,2012,0.42337,A,Normal value,0.42337
PRT,Portugal,Y25T29,From 25 to 29 years,2012,0.35391,A,Normal value,0.35391
SRB,Serbia,Y25T29,From 25 to 29 years,2012,0.45886,A,Normal value,0.45886
POL,Poland,Y25T29,From 25 to 29 years,2012,0.4442500000000001,A,Normal value,0.4442500000000001
BGR,Bulgaria,Y25T29,From 25 to 29 years,2012,0.44428,A,Normal value,0.44428
TUR,Türkiye,Y45T49,From 45 to 49 years,2012,0.0074199999999999,A,Normal value,0.0074199999999999
ITA,Italy,Y20T24,From 20 to 24 years,2012,0.1662799999999999,A,Normal value,0.1662799999999999
ITA,Italy,Y25T29,From 25 to 29 years,2012,0.36372,A,Normal value,0.36372
LUX,Luxembourg,Y20T24,From 20 to 24 years,2012,0.2041899999999999,A,Normal value,0.2041899999999999
ISL,Iceland,Y40T44,From 40 to 44 years,2012,0.07572,A,Normal value,0.07572
LVA,Latvia,Y20T24,From 20 to 24 years,2012,0.29183,A,Normal value,0.29183
IRL,Ireland,Y20T24,From 20 to 24 years,2012,0.24044,A,Normal value,0.24044
DEU,Germany,Y35T39,From 35 to 39 years,2012,0.25828,A,Normal value,0.25828
SWE,Sweden,Y35T39,From 35 to 39 years,2012,0.3401099999999999,A,Normal value,0.3401099999999999
CHE,Switzerland,Y25T29,From 25 to 29 years,2012,0.40251,A,Normal value,0.40251
NZL,New Zealand,Y25T29,From 25 to 29 years,2012,0.55542,A,Normal value,0.55542
MLT,Malta,Y25T29,From 25 to 29 years,2012,0.42146,A,Normal value,0.42146
ROU,Romania,Y45T49,From 45 to 49 years,2012,0.00117,A,Normal value,0.00117
SVK,Slovak Republic,Y25T29,From 25 to 29 years,2012,0.41594,A,Normal value,0.41594
GRC,Greece,Y25T29,From 25 to 29 years,2012,0.38195,A,Normal value,0.38195
GBR,United Kingdom,Y25T29,From 25 to 29 years,2012,0.51996,A,Normal value,0.51996
SWE,Sweden,Y25T29,From 25 to 29 years,2012,0.56251,A,Normal value,0.56251
MKD,North Macedonia,Y25T29,From 25 to 29 years,2012,0.5151399999999999,A,Normal value,0.5151399999999999
NOR,Norway,Y45T49,From 45 to 49 years,2012,0.00308,A,Normal value,0.00308
DNK,Denmark,Y40T44,From 40 to 44 years,2012,0.05053,A,Normal value,0.05053
BGR,Bulgaria,Y30T34,From 30 to 34 years,2012,0.33127,A,Normal value,0.33127
ROU,Romania,Y30T34,From 30 to 34 years,2012,0.3366099999999999,A,Normal value,0.3366099999999999
PRT,Portugal,_T,Total,2012,1.28,A,Normal value,1.28
SRB,Serbia,Y15T19,From 15 to 19 years,2012,0.09423,A,Normal value,0.09423
NOR,Norway,Y30T34,From 30 to 34 years,2012,0.61769,A,Normal value,0.61769
KOR,Korea,Y15T19,From 15 to 19 years,2012,0.009,A,Normal value,0.009
JPN,Japan,_T,Total,2012,1.41,A,Normal value,1.41
CZE,Czechia,_T,Total,2012,1.45,A,Normal value,1.45
BEL,Belgium,Y15T19,From 15 to 19 years,2012,0.03965,E,Estimated value,0.03965
CAN,Canada,Y15T19,From 15 to 19 years,2012,0.0605,A,Normal value,0.0605
PRT,Portugal,Y30T34,From 30 to 34 years,2012,0.41567,A,Normal value,0.41567
KOR,Korea,Y30T34,From 30 to 34 years,2012,0.6095,A,Normal value,0.6095
MKD,North Macedonia,Y45T49,From 45 to 49 years,2012,0.00158,A,Normal value,0.00158
AUS,Australia,Y40T44,From 40 to 44 years,2012,0.076,A,Normal value,0.076
HUN,Hungary,Y45T49,From 45 to 49 years,2012,0.00129,A,Normal value,0.00129
NOR,Norway,Y40T44,From 40 to 44 years,2012,0.05288,A,Normal value,0.05288
NLD,Netherlands,Y15T19,From 15 to 19 years,2012,0.01638,A,Normal value,0.01638
BGR,Bulgaria,Y15T19,From 15 to 19 years,2012,0.20888,A,Normal value,0.20888
SVN,Slovenia,_T,Total,2012,1.58,A,Normal value,1.58
FIN,Finland,Y40T44,From 40 to 44 years,2012,0.06478,A,Normal value,0.06478
CAN,Canada,Y30T34,From 30 to 34 years,2012,0.5425,A,Normal value,0.5425
AUS,Australia,Y30T34,From 30 to 34 years,2012,0.6345,A,Normal value,0.6345
JPN,Japan,Y35T39,From 35 to 39 years,2012,0.2428199999999999,A,Normal value,0.2428199999999999
GBR,United Kingdom,Y30T34,From 30 to 34 years,2012,0.5661900000000001,A,Normal value,0.5661900000000001
NOR,Norway,Y35T39,From 35 to 39 years,2012,0.29535,A,Normal value,0.29535
BEL,Belgium,Y20T24,From 20 to 24 years,2012,0.24763,E,Estimated value,0.24763
LVA,Latvia,Y15T19,From 15 to 19 years,2012,0.09267,A,Normal value,0.09267
ITA,Italy,Y35T39,From 35 to 39 years,2012,0.30829,A,Normal value,0.30829
HRV,Croatia,Y30T34,From 30 to 34 years,2012,0.45616,A,Normal value,0.45616
HUN,Hungary,Y35T39,From 35 to 39 years,2012,0.19318,A,Normal value,0.19318
MEX,Mexico,Y35T39,From 35 to 39 years,2013,0.21071,A,Normal value,0.21071
AUS,Australia,_T,Total,2013,1.881,A,Normal value,1.881
NOR,Norway,Y35T39,From 35 to 39 years,2013,0.28689,A,Normal value,0.28689
NZL,New Zealand,Y35T39,From 35 to 39 years,2013,0.34958,A,Normal value,0.34958
DNK,Denmark,Y35T39,From 35 to 39 years,2013,0.27511,A,Normal value,0.27511
GBR,United Kingdom,Y35T39,From 35 to 39 years,2013,0.31189,A,Normal value,0.31189
IRL,Ireland,_T,Total,2013,1.94,A,Normal value,1.94
DNK,Denmark,Y25T29,From 25 to 29 years,2013,0.53501,A,Normal value,0.53501
MLT,Malta,Y35T39,From 35 to 39 years,2013,0.20768,A,Normal value,0.20768
ROU,Romania,Y35T39,From 35 to 39 years,2013,0.13681,A,Normal value,0.13681
MEX,Mexico,Y15T19,From 15 to 19 years,2013,0.4207999999999999,A,Normal value,0.4207999999999999
NOR,Norway,_T,Total,2013,1.78,A,Normal value,1.78
FIN,Finland,_T,Total,2013,1.75,A,Normal value,1.75
NLD,Netherlands,Y35T39,From 35 to 39 years,2013,0.32179,A,Normal value,0.32179
JPN,Japan,Y35T39,From 35 to 39 years,2013,0.2571,A,Normal value,0.2571
SRB,Serbia,Y35T39,From 35 to 39 years,2013,0.16513,A,Normal value,0.16513
NZL,New Zealand,_T,Total,2013,2.01,A,Normal value,2.01
BEL,Belgium,_T,Total,2013,1.76,A,Normal value,1.76
SWE,Sweden,_T,Total,2013,1.88,A,Normal value,1.88
DNK,Denmark,_T,Total,2013,1.66,A,Normal value,1.66
ROU,Romania,_T,Total,2013,1.45,A,Normal value,1.45
