country,year,wage_gap,education_gap,employment_gap,native_gap,immigrant_gap,gdp_pc,part_time_gap
Japan,2023,25.16386435,-3.490974420000001,13.974739069999998,7.551519939857142,15.78969268771429,88.336025,-48.06
Korea,2010,37.04384676,8.363605999999997,26.794106,7.551519939857142,15.78969268771429,89.489306,-26.206000000000003
Korea,2011,35.88762252,8.896021999999995,26.938965,7.551519939857142,15.78969268771429,90.733908,-15.525999999999996
Korea,2012,34.97627684,8.402638000000003,26.929523,7.551519939857142,15.78969268771429,91.848229,-25.92
Korea,2013,35.39093895,8.136683999999995,26.44053600000001,7.551519939857142,15.78969268771429,93.411471,-24.894000000000005
Korea,2014,35.69306487,7.775204000000002,26.198010000000004,7.551519939857142,15.78969268771429,94.328089,-29.384
Korea,2015,36.13976438,7.473915000000005,25.176887,7.551519939857142,15.78969268771429,94.698112,-30.687999999999995
Korea,2016,35.15272012,7.184669999999997,24.534519000000003,7.551519939857142,15.78969268771429,96.115159,-32.422
Korea,2017,34.1281258,6.560398999999997,23.902165000000004,7.551519939857142,15.78969268771429,97.054452,-29.712
Korea,2018,32.32500058,5.597374000000002,22.964138000000005,7.551519939857142,15.78969268771429,97.984671,-30.611999999999995
Korea,2019,31.6135838,4.704719999999995,21.416455000000006,7.551519939857142,15.78969268771429,98.805819,-29.952
Korea,2020,30.45038121,4.282418,21.409648999999995,7.551519939857142,15.78969268771429,102.459194,-24.054
Korea,2021,30.33347869,3.989128000000001,20.874576000000005,7.551519939857142,15.78969268771429,101.354758,-26.248000000000005
Korea,2022,30.08554971,3.5219573900000043,20.11305236999999,7.551519939857142,15.78969268771429,101.696012,-25.623999999999995
Korea,2023,29.33355374,3.3142585800000006,18.706840510000006,7.551519939857142,15.78969268771429,102.141073,-27.989999999999995
Latvia,2010,19.53017164,-12.294265000000005,-0.7149809999999945,9.003334318035714,14.441823959285715,53.80982,-30.108000000000004
Latvia,2011,20.0335315175,-13.956625000000004,1.6216890000000037,9.003334318035714,14.441823959285715,55.655002,-26.724000000000004
Latvia,2012,20.536891394999998,-15.111041999999998,3.132462000000004,9.003334318035714,14.441823959285715,59.996376,-31.678
Latvia,2013,21.0402512725,-15.165035,3.953705,9.003334318035714,14.441823959285715,61.213758,-31.896
Latvia,2014,21.54361115,-15.882547999999996,4.10883299999999,9.003334318035714,14.441823959285715,62.102105,-39.77600000000001
Latvia,2015,21.947391097500002,-17.8246,4.048621999999995,9.003334318035714,14.441823959285715,63.741939,-40.24199999999999
Latvia,2016,22.351171045,-17.863294999999997,3.1700969999999984,9.003334318035714,14.441823959285715,65.15524,-32.126000000000005
Latvia,2017,22.7549509925,-17.223570000000002,4.225914000000003,9.003334318035714,14.441823959285715,66.572675,-35.56999999999999
Latvia,2018,23.15873094,-17.401915000000002,4.033844000000002,9.003334318035714,14.441823959285715,68.772514,-37.828
Latvia,2019,23.040130275000003,-16.622313000000002,3.871758,9.003334318035714,14.441823959285715,68.943939,-30.636
Latvia,2020,22.92152961,-17.388192999999998,3.284104000000013,9.003334318035714,14.441823959285715,70.046174,-30.196
Latvia,2021,22.802928944999998,-19.036919,4.596755999999999,9.003334318035714,14.441823959285715,71.34871,-32.63999999999999
