country,year,native_gap,immigrant_gap,overall_gap
Belgium,2024,5.40183257999999,16.97887421,11.190353394999988
Canada,2008,6.8158340500000065,14.48168944999999,10.648761749999991
Canada,2009,6.103004460000008,12.498329159999997,9.30066681000001
Canada,2010,5.689910890000007,12.39685059,9.043380740000003
Canada,2011,5.872467049999997,12.339179999999999,9.105823524999991
Canada,2012,5.49362945,12.27708435000001,8.885356900000005
Canada,2013,5.221458440000006,12.019363400000003,8.620410919999998
Canada,2014,5.558975220000008,12.177619929999992,8.868297575
Canada,2015,5.648269659999997,14.098625179999999,9.87344741999999
Canada,2016,5.2494430499999964,14.01352691999999,9.631484985
Canada,2017,5.207672119999998,12.17979432,8.693733219999984
Canada,2018,4.5,12.0,8.25
Canada,2019,5.035476680000002,12.13063812,8.583057400000001
Canada,2020,5.594078069999995,12.049255369999997,8.821666719999996
Canada,2021,5.100616450000004,11.03640747,8.068511959999995
Canada,2022,4.358665469999991,10.509956360000004,7.4343109149999975
Canada,2023,4.1592788700000085,10.639556889999994,7.3994178800000014
Canada,2024,4.312324529999998,10.75468445,7.533504490000013
Chile,2006,30.211894989999998,21.5832634,25.897579195000006
Chile,2009,28.827232370000004,16.512268070000005,22.669750220000005
Chile,2011,26.82789612,17.84970091999999,22.338798519999997
Chile,2013,25.050739289999996,17.471389770000002,21.26106453
Chile,2015,23.087478640000008,18.406761169999996,20.747119905000005
Chile,2017,22.113525390000007,15.117675779999999,18.61560058500001
Chile,2020,18.299999230000005,16.3999939,17.349996565000012
Chile,2021,20.90999985,18.18999481,19.549997329999997
Chile,2022,18.7100029,16.980003359999998,17.845003129999995
Chile,2023,19.587726759999995,15.289937539999997,17.438832149999996
Chile,2024,19.537379030000004,15.391042420000005,17.464210725
Colombia,2017,21.500003810000003,22.900001529999997,22.20000266999999
Colombia,2018,22.099998470000003,23.0,22.549999235
Colombia,2019,22.10000229,25.599998479999996,23.850000385
Colombia,2020,24.299995420000002,28.79999924,26.54999733000001
Colombia,2021,28.999996189999997,36.0,32.49999809500001
Colombia,2023,25.771232470000008,33.149255090000004,29.460243780000013
Colombia,2024,25.804172229999992,27.642781299999996,26.723476764999994
Costa Rica,2019,24.900001529999997,24.5,24.700000765
Costa Rica,2020,24.70000076,27.699996940000005,26.19999885
Costa Rica,2021,23.60000229,26.89999771,25.250000000000007
Costa Rica,2022,23.84000015,28.05999756,25.949998855000004
Costa Rica,2023,24.75737772,32.78486015,28.771118935000004
Costa Rica,2024,25.207767280000006,27.844910560000002,26.52633892
Czechia,2000,,15.454807290000005,15.454807290000005
Czechia,2001,,15.441730500000006,15.441730500000006
Czechia,2002,15.933826450000005,15.154880520000006,15.544353485000002
Czechia,2003,15.180107110000002,14.929794309999998,15.05495071
Czechia,2004,15.46681976,15.888809199999997,15.677814479999995
Czechia,2005,15.908519750000004,17.593147280000004,16.750833515000004
Czechia,2006,15.899738309999996,16.716560369999996,16.30814934
Czechia,2007,16.621433249999995,18.316604619999993,17.469018934999994
Czechia,2008,17.046352380000002,19.487579349999997,18.266965865000003
Czechia,2009,16.993236540000005,17.654098509999997,17.323667525000005
Czechia,2010,16.960052490000002,21.739231110000006,19.3496418
Czechia,2011,16.36976242,25.232330319999996,20.801046369999995
Czechia,2012,15.724689490000003,24.275112150000005,19.999900820000008
Czechia,2013,15.212699889999996,22.24594879,18.72932433999999
Czechia,2014,15.348808289999994,23.90815735000001,19.628482819999988
Czechia,2015,14.628921509999998,22.544906609999998,18.586914059999998
Czechia,2016,14.339416509999992,20.361129759999997,17.35027313499998
Czechia,2017,14.050239560000009,18.255760190000004,16.152999875000006
Czechia,2018,13.5,17.30000305,15.400001524999993
Czechia,2019,13.540374749999998,16.281715390000002,14.91104507
Czechia,2020,14.0,17.099998479999996,15.549999240000005
Czechia,2021,13.43434142999999,19.696128850000008,16.56523514
Czechia,2022,13.020202639999994,17.352340690000005,15.186271664999992
Czechia,2023,12.761711120000001,17.621116639999997,15.191413879999999
Czechia,2024,11.013282779999997,16.070808409999998,13.542045595000005
Denmark,2000,7.558456419999999,16.502487180000003,12.030471799999987
Denmark,2001,7.968353270000009,11.11212158,9.540237425
Denmark,2002,7.213104239999993,15.419609070000007,11.316356654999993
Denmark,2003,7.991554260000001,22.70290756,15.347230909999993
Denmark,2004,7.693458559999996,12.554042809999999,10.123750685000005
Denmark,2005,6.9436187700000005,15.734931940000003,11.339275354999998
Denmark,2006,6.480094909999991,13.493587490000003,9.9868412
Denmark,2007,6.611961370000003,13.401371000000005,10.006666185
Denmark,2008,6.648124690000003,15.855491629999996,11.25180816000001
Denmark,2009,6.170089719999993,11.52232361,8.846206665000011
Denmark,2010,5.929901119999997,10.613388059999991,8.271644589999994
Denmark,2011,5.684448250000003,8.360183720000009,7.022315985000006
Denmark,2012,5.060981749999996,8.751586919999994,6.906284334999995
Denmark,2013,4.44029999,7.583580019999999,6.011940005
Denmark,2014,5.003555290000008,12.836555480000001,8.920055385000012
Denmark,2015,5.159011840000005,12.688713069999991,8.923862455000005
Denmark,2016,4.581298829999994,9.828918450000003,7.205108639999992
Denmark,2017,4.372047429999995,11.084030150000004,7.728038789999999
Denmark,2018,4.199996949999999,12.0,8.099998475000007
Denmark,2019,4.87454987000001,13.29031372,9.08243179499999
Denmark,2020,5.100006100000002,10.599998479999996,7.850002289999992
Denmark,2021,5.314796449999989,11.488464359999995,8.401630404999992
Denmark,2022,4.219238279999999,7.867874139999998,6.043556209999991
Denmark,2023,4.279739380000009,7.710868840000003,5.995304110000006
Denmark,2024,4.877784730000002,9.115425110000004,6.996604919999996
Estonia,2000,8.653976440000008,16.55357361,12.603775025000004
Estonia,2001,7.42397308000001,14.707527159999998,11.065750120000004
Estonia,2002,10.323226929999997,13.674110420000005,11.998668675000005
Estonia,2003,9.486473079999996,13.601684570000003,11.544078825000014
Estonia,2004,8.928985589999996,4.974700929999997,6.95184325999999
Estonia,2005,6.632698059999996,6.795715340000001,6.714206700000005
Estonia,2006,6.372749330000005,7.733863830000004,7.053306580000012
Estonia,2007,8.957733160000004,8.099655150000004,8.52869415500001
Estonia,2008,7.657524109999997,10.253936760000002,8.955730435000007
Estonia,2009,6.834114069999998,7.110488900000007,6.972301485000003
Estonia,2010,5.744789130000001,5.346893309999999,5.54584122
Estonia,2011,6.095870970000007,10.706863400000003,8.401367185000012
Estonia,2012,6.611785890000007,10.805435180000003,8.70861053500002
Estonia,2013,6.849655150000004,7.049369810000002,6.94951248000001
Estonia,2014,7.422698969999999,12.504348750000005,9.96352386000001
Estonia,2015,7.112304690000002,9.762313840000004,8.437309264999996
Estonia,2016,8.091613769999995,13.213958739999995,10.652786254999995
