country,year,wage_gap,education_gap,employment_gap,native_gap,immigrant_gap,overall_gap,gdp_pc,part_time_gap
Japan,2010,30.67316479,1.377898999999999,24.83622800000001,,,,94.091226,-50.696
Japan,2011,29.36338715,0.8849639999999965,24.904499,,,,92.893591,-52.05
Japan,2012,29.14893617,0.2798230000000004,24.02300199999999,,,,93.652878,-52.22200000000001
Japan,2013,28.65030675,0.4225959999999986,22.713036,,,,94.652313,-51.672
Japan,2014,27.79126214,-0.0971760000000045,22.043296999999995,,,,93.516303,-50.53999999999999
Japan,2015,27.78275142,0.0348049999999986,21.07290599999999,,,,93.243489,-51.24199999999999
Japan,2016,27.02863962,-0.3244430000000022,20.349327,,,,92.918176,-52.898
Japan,2017,26.64679583,-1.414703000000003,19.369484,,,,92.65665,-54.76599999999999
Japan,2018,26.68838863,-1.812344000000003,17.697235000000006,,,,91.835217,-52.636
Japan,2019,25.73964497,-2.4279550000000043,16.464164999999994,,,,90.659107,-48.93600000000001
Japan,2020,25.67886659,-2.255901000000001,16.567352,,,,91.183266,-45.544
Japan,2021,24.79240807,-2.928002,15.851653999999996,,,,88.580702,-45.694
Japan,2022,23.22064057,-2.3806800800000048,14.64857483,,,,87.557658,-48.28399999999999
Japan,2023,25.16386435,-3.490974420000001,13.974739069999998,,,,88.336025,-48.06
Korea,2010,37.04384676,8.363605999999997,26.794106,,,,89.489306,-26.206000000000003
Korea,2011,35.88762252,8.896021999999995,26.938965,,,,90.733908,-15.525999999999996
Korea,2012,34.97627684,8.402638000000003,26.929523,,,,91.848229,-25.92
Korea,2013,35.39093895,8.136683999999995,26.44053600000001,,,,93.411471,-24.894000000000005
Korea,2014,35.69306487,7.775204000000002,26.198010000000004,,,,94.328089,-29.384
Korea,2015,36.13976438,7.473915000000005,25.176887,,,,94.698112,-30.687999999999995
Korea,2016,35.15272012,7.184669999999997,24.534519000000003,,,,96.115159,-32.422
